2.001000000000000000e+03,7.660438449253036879e+02,4.351680314843192173e+04
2.001000000000000000e+03,7.292912370654111101e+02,5.734936742687060905e+04
2.001000000000000000e+03,7.371716150198381001e+02,6.136653602644270723e+04
2.001000000000000000e+03,7.306955051685164335e+02,6.664935374289685569e+04
2.001000000000000000e+03,7.278280163934059601e+02,5.094354517681172729e+04
2.001000000000000000e+03,7.382028797170272583e+02,5.523267209685820853e+04
2.001000000000000000e+03,7.090781826086356432e+02,5.538177398985114269e+04
2.001000000000000000e+03,7.255794261490976851e+02,6.119981420616538526e+04
2.001000000000000000e+03,7.280404248419498572e+02,7.690620116823213175e+04
2.001000000000000000e+03,6.903742093784111375e+02,7.258271789295205963e+04
2.001000000000000000e+03,7.038503900795114987e+02,5.397932318598295387e+04
2.001000000000000000e+03,7.487462242385602167e+02,6.318535950441644673e+04
2.001000000000000000e+03,7.106623523242380998e+02,6.950191454463561240e+04
2.001000000000000000e+03,7.394408434228738543e+02,4.701326122971012228e+04
2.001000000000000000e+03,7.023401637592356792e+02,6.958665421742084436e+04
2.001000000000000000e+03,7.113842902269851720e+02,5.854197536984895851e+04
2.001000000000000000e+03,7.378126323574091430e+02,6.747751927786122542e+04
2.001000000000000000e+03,7.619660694277224593e+02,5.619948370381078712e+04
2.001000000000000000e+03,7.251499059032418018e+02,5.398914808797282603e+04
2.001000000000000000e+03,7.085969691081961628e+02,4.166879014324955642e+04
2.001000000000000000e+03,7.656884013430407094e+02,6.729760612774422043e+04
2.001000000000000000e+03,7.701823211935146674e+02,6.012141600984088291e+04
2.001000000000000000e+03,7.485350459145885225e+02,7.433921311761153629e+04
2.001000000000000000e+03,7.378321824009309466e+02,6.717553105989741744e+04
2.001000000000000000e+03,7.508449935722201189e+02,6.219105756984149048e+04
2.001000000000000000e+03,7.265248024070741621e+02,5.396432390531513374e+04
2.001000000000000000e+03,7.392330171947049848e+02,6.581686066234260215e+04
2.001000000000000000e+03,7.299456947675031415e+02,7.128897600028115266e+04
2.001000000000000000e+03,6.950071447144533749e+02,7.487898480693080637e+04
2.001000000000000000e+03,7.528872926113037920e+02,4.187062416575941461e+04
2.001000000000000000e+03,7.014212942133764273e+02,5.736770031373113306e+04
2.001000000000000000e+03,7.430455398120305972e+02,4.636413074732499808e+04
2.001000000000000000e+03,7.331367616068006328e+02,6.884722685845542583e+04
2.001000000000000000e+03,7.243436777851613897e+02,6.592136970621198998e+04
2.001000000000000000e+03,7.383631669228568626e+02,5.855805561270119506e+04
2.001000000000000000e+03,7.307476311411644474e+02,5.811477557477791561e+04
2.002000000000000000e+03,7.181913440214174216e+02,5.480139513121413620e+04
2.002000000000000000e+03,7.481757428341538798e+02,6.689419531786660082e+04
2.002000000000000000e+03,7.112229919891245800e+02,4.709093683046939987e+04
2.002000000000000000e+03,7.194398302765729341e+02,6.634124550111094140e+04
2.002000000000000000e+03,7.143856609283628814e+02,5.956600156402135326e+04
2.002000000000000000e+03,7.274955452723139615e+02,5.654935189863163396e+04
2.002000000000000000e+03,7.345669296747623775e+02,7.660902740746733616e+04
2.002000000000000000e+03,7.464246399047890463e+02,7.015277956629812252e+04
2.002000000000000000e+03,6.778213673196891023e+02,5.757777095837028901e+04
2.002000000000000000e+03,7.348505723489288357e+02,6.371430573712280602e+04
2.002000000000000000e+03,7.217905730966203919e+02,6.442432397453345038e+04
2.002000000000000000e+03,7.175451235485481902e+02,6.217205318537700805e+04
2.002000000000000000e+03,7.244535928482378040e+02,5.406645129642043321e+04
2.002000000000000000e+03,7.297901163948600924e+02,7.286926761863418506e+04
2.002000000000000000e+03,6.957316813206447250e+02,5.059785597900453286e+04
2.002000000000000000e+03,7.705025553201305684e+02,7.034639928988675820e+04
2.002000000000000000e+03,7.855500172707850197e+02,5.906044044848244084e+04
2.002000000000000000e+03,7.230197629819468830e+02,5.539724356791175524e+04
2.002000000000000000e+03,7.161970576936068937e+02,5.440359579685612698e+04
2.002000000000000000e+03,6.752037327178367150e+02,5.972997496131088701e+04
2.002000000000000000e+03,7.144668992298339845e+02,5.858336961710216565e+04
2.002000000000000000e+03,6.982194602913026529e+02,5.229038336213801813e+04
2.002000000000000000e+03,7.282698136040605732e+02,5.666769655482695816e+04
2.002000000000000000e+03,7.336181125817868178e+02,6.307400203374856210e+04
2.002000000000000000e+03,7.617943254074600645e+02,5.598109908401261782e+04
2.002000000000000000e+03,7.259698183802690892e+02,5.183336001544521423e+04
2.002000000000000000e+03,7.357086750347007182e+02,6.293209231019123399e+04
2.002000000000000000e+03,7.161252332179625455e+02,5.538344946148354211e+04
2.002000000000000000e+03,7.257268363816785950e+02,6.043382893079584028e+04
2.002000000000000000e+03,7.288973056116875568e+02,6.591751037570515473e+04
2.002000000000000000e+03,7.192787900583068676e+02,5.265352902463330975e+04
2.002000000000000000e+03,6.974226273099765194e+02,6.144676585448658443e+04
2.002000000000000000e+03,7.332198378721298013e+02,5.476063506280629372e+04
2.002000000000000000e+03,7.005024030922687643e+02,6.120999207928290707e+04
2.002000000000000000e+03,7.418991347969332537e+02,6.624610401300684316e+04
2.002000000000000000e+03,7.421261395213784908e+02,6.252151668538771628e+04
2.002000000000000000e+03,7.020936818114054176e+02,5.080627334894625528e+04
2.002000000000000000e+03,7.609799781641542040e+02,5.505030112464034755e+04
2.002000000000000000e+03,7.331042168769592990e+02,5.821836834883764095e+04
2.002000000000000000e+03,7.547870042676064486e+02,5.763934181318712217e+04
2.002000000000000000e+03,7.441909176409261590e+02,4.024414854726468184e+04
2.002000000000000000e+03,7.311386305423711747e+02,5.657167679078360379e+04
2.002000000000000000e+03,7.265918272443159367e+02,6.432722182251072081e+04
2.002000000000000000e+03,7.657132207356713707e+02,4.712272316672519082e+04
2.002000000000000000e+03,7.216729513308721380e+02,6.474887190647018724e+04
2.002000000000000000e+03,6.926482545866099372e+02,5.883223419471839588e+04
2.002000000000000000e+03,7.249259277000796828e+02,6.537970516592603963e+04
2.002000000000000000e+03,7.278053095946198709e+02,5.546402623049589602e+04
2.002000000000000000e+03,7.284311035752323278e+02,5.285896853614252905e+04
2.002000000000000000e+03,7.391786811218973980e+02,5.081854942060092435e+04
2.002000000000000000e+03,6.652637329414361602e+02,6.219541527827429672e+04
2.002000000000000000e+03,7.371865792700835982e+02,6.672501181647829071e+04
2.002000000000000000e+03,7.308666780190039844e+02,5.903117112779647869e+04
2.002000000000000000e+03,7.499029885356710565e+02,5.480796845128459245e+04
2.002000000000000000e+03,7.197293220736238482e+02,5.042362678204297117e+04
2.002000000000000000e+03,7.346103390559062518e+02,6.003234580700971128e+04
2.002000000000000000e+03,7.114798132091411844e+02,4.713860310669866158e+04
2.002000000000000000e+03,7.574718875392021573e+02,5.082606325257697608e+04
2.002000000000000000e+03,7.230984762522923575e+02,5.131939508345573267e+04
2.002000000000000000e+03,7.304492167980137083e+02,6.876013916903626523e+04
2.002000000000000000e+03,7.220809039444586688e+02,5.855490616956510348e+04
2.002000000000000000e+03,7.332171585351367185e+02,6.621668388261075597e+04
2.002000000000000000e+03,7.480414290206762189e+02,5.694090989023039583e+04
2.002000000000000000e+03,6.915267717016891993e+02,7.052768197105891886e+04
2.002000000000000000e+03,7.407441801980344280e+02,7.156321737539047899e+04
2.002000000000000000e+03,7.604850303711345987e+02,5.853707465631020750e+04
2.002000000000000000e+03,7.430429282192194478e+02,6.078278101292995416e+04
2.002000000000000000e+03,7.089197065240940674e+02,6.028192381989403657e+04
2.002000000000000000e+03,7.300555592480632185e+02,5.971986138295984711e+04
2.002000000000000000e+03,7.433119714656797896e+02,5.326732824485268065e+04
2.002000000000000000e+03,7.347525825698735389e+02,5.811877366913437436e+04
2.002000000000000000e+03,7.323231263929295665e+02,7.119222849120867613e+04
2.002000000000000000e+03,7.110372155723117658e+02,6.852666048954242433e+04
2.002000000000000000e+03,7.500214820789072974e+02,6.352995886125620746e+04
2.002000000000000000e+03,7.206741781011968442e+02,6.277852744226560753e+04
2.002000000000000000e+03,7.342895246895859600e+02,5.107940424253505626e+04
2.002000000000000000e+03,7.261697677237497146e+02,4.958969537319906522e+04
2.003000000000000000e+03,7.428326267599701396e+02,6.199461512164043961e+04
2.003000000000000000e+03,6.775509623707221181e+02,5.752608831189744524e+04
2.003000000000000000e+03,7.570836180975849175e+02,6.193479946733473480e+04
2.003000000000000000e+03,7.591768888422786858e+02,6.631744847909438249e+04
2.003000000000000000e+03,7.551476027125878545e+02,6.360548080244425364e+04
2.003000000000000000e+03,7.288996951162475852e+02,6.416632039398988854e+04
2.003000000000000000e+03,7.121214967983694351e+02,6.448955046248163853e+04
2.003000000000000000e+03,7.268736835318741214e+02,5.040572327274236159e+04
2.003000000000000000e+03,7.294368241804477293e+02,4.708517228732366493e+04
2.003000000000000000e+03,7.155073536004358630e+02,6.616965433792320255e+04
2.003000000000000000e+03,7.280916773198854344e+02,7.379032212104338396e+04
2.003000000000000000e+03,7.403163496174090596e+02,6.021217937037609954e+04
2.003000000000000000e+03,7.490739305347564141e+02,5.992849780402427132e+04
2.003000000000000000e+03,7.723397107375386668e+02,7.925712836322205840e+04
2.003000000000000000e+03,7.590743644089562849e+02,5.852628993474064191e+04
2.003000000000000000e+03,7.590774470309642084e+02,6.351255841691898240e+04
2.003000000000000000e+03,7.100095351533293524e+02,6.513446653843756212e+04
2.003000000000000000e+03,7.344799576214251147e+02,6.176539209055332321e+04
2.003000000000000000e+03,7.194974900958150101e+02,5.592534691622306855e+04
2.003000000000000000e+03,7.184278361496101297e+02,7.277937516827932268e+04
2.003000000000000000e+03,7.410967918836367971e+02,5.963021498294258345e+04
2.003000000000000000e+03,7.298944071307790864e+02,5.683445462616233999e+04
2.003000000000000000e+03,7.223310851859511104e+02,7.386206243026685843e+04
2.003000000000000000e+03,7.305079112905352758e+02,6.232283953470151027e+04
2.003000000000000000e+03,7.298997134015043002e+02,5.412404276987614867e+04
2.003000000000000000e+03,7.332654541328284949e+02,5.287188840102429822e+04
2.003000000000000000e+03,7.280304645605058340e+02,4.789791083343343053e+04
2.003000000000000000e+03,7.060383423950829638e+02,6.802929006556223612e+04
2.003000000000000000e+03,7.984103499916244573e+02,5.894804058109721518e+04
2.003000000000000000e+03,7.521297948576919907e+02,5.964607955637493433e+04
2.003000000000000000e+03,7.106543870694421230e+02,6.420957140455235640e+04
2.003000000000000000e+03,7.623356856274258462e+02,6.133550379338748462e+04
2.003000000000000000e+03,7.158930066634978857e+02,6.892809579172160011e+04
2.003000000000000000e+03,7.349603815536726188e+02,7.940083525142045983e+04
2.003000000000000000e+03,7.138622942780268659e+02,5.748765614900615765e+04
2.003000000000000000e+03,7.325478646059249286e+02,5.937158849764968909e+04
2.003000000000000000e+03,7.449487100731856799e+02,5.909126011591144925e+04
2.003000000000000000e+03,7.463020253023663599e+02,5.201188206804619404e+04
2.003000000000000000e+03,7.533967235207809381e+02,5.573168647028719715e+04
2.003000000000000000e+03,7.494783343534877531e+02,7.479911748270149110e+04
2.003000000000000000e+03,6.919360809466423916e+02,5.974595797171991580e+04
2.003000000000000000e+03,7.307044629122812012e+02,6.945179349013198225e+04
2.003000000000000000e+03,7.618564938933283202e+02,6.346194567727015965e+04
2.003000000000000000e+03,7.154588902947880342e+02,6.581279691408743383e+04
2.003000000000000000e+03,7.321244438967078167e+02,6.147902738768725249e+04
2.003000000000000000e+03,7.279570410028360357e+02,6.772528210049035260e+04
2.003000000000000000e+03,7.254144748606382791e+02,5.316921145426912699e+04
2.003000000000000000e+03,7.131320893466721600e+02,6.246772883053780970e+04
2.003000000000000000e+03,7.376632078139739406e+02,5.775113882185499824e+04
2.003000000000000000e+03,7.122638883873914892e+02,6.174797548388583527e+04
2.003000000000000000e+03,7.424752098834222807e+02,6.092689070417581388e+04
2.003000000000000000e+03,7.217608720316105746e+02,6.444627614551442821e+04
2.003000000000000000e+03,7.272406358632570118e+02,5.580235548601453047e+04
2.003000000000000000e+03,7.405592361933380516e+02,6.220895974098960869e+04
2.003000000000000000e+03,7.191583812378988796e+02,5.895302138208501856e+04
2.003000000000000000e+03,7.193680217729719288e+02,5.513317603980836429e+04
2.003000000000000000e+03,7.322107498594340314e+02,6.432529797833584598e+04
2.003000000000000000e+03,7.702043662219138014e+02,6.073942055296675971e+04
2.003000000000000000e+03,7.015779894278563233e+02,5.204865204054337664e+04
2.003000000000000000e+03,7.506099639561819004e+02,5.828928702774740668e+04
2.003000000000000000e+03,7.402400505099221846e+02,6.617264813255326590e+04
2.003000000000000000e+03,7.295458041480559359e+02,5.367864447968260356e+04
2.003000000000000000e+03,7.060416957916560250e+02,6.542449725498345651e+04
2.003000000000000000e+03,7.206177393390462385e+02,5.602756729068174172e+04
2.003000000000000000e+03,7.232706918446183408e+02,4.734419559821110306e+04
2.003000000000000000e+03,7.065300970021373814e+02,6.993029240613206639e+04
2.003000000000000000e+03,7.390179164704736650e+02,6.511542581547090958e+04
2.003000000000000000e+03,7.134457798771683201e+02,5.956407818673538713e+04
2.003000000000000000e+03,7.381909572236495478e+02,5.835888065114971687e+04
2.003000000000000000e+03,7.470276665258937783e+02,6.713491098446724936e+04
2.003000000000000000e+03,7.607474330883609355e+02,6.342829190633429971e+04
2.003000000000000000e+03,7.013791226669138723e+02,6.849236168113502208e+04
2.003000000000000000e+03,7.112703671970834876e+02,5.391492108433411340e+04
2.003000000000000000e+03,6.813098049901785771e+02,7.241937568624064443e+04
2.003000000000000000e+03,7.183095965383922703e+02,7.133715096258523408e+04
2.003000000000000000e+03,7.322332074195462610e+02,7.638448755274432187e+04
2.003000000000000000e+03,7.144295521025866265e+02,5.744019728910217964e+04
2.004000000000000000e+03,7.342877791786320358e+02,3.965366080617256375e+04
2.004000000000000000e+03,7.154524029330810890e+02,6.490734160742968379e+04
2.004000000000000000e+03,7.013949839498322945e+02,5.808938267439995252e+04
2.004000000000000000e+03,7.088487540947248817e+02,6.294119923599251342e+04
2.004000000000000000e+03,7.531260673215389261e+02,6.347458145742299530e+04
2.004000000000000000e+03,7.194204329928530797e+02,6.001877939623895509e+04
2.004000000000000000e+03,7.620933620258448400e+02,6.427160291702598624e+04
2.004000000000000000e+03,7.431044358954277413e+02,7.348825116836566303e+04
2.004000000000000000e+03,7.380812846263212350e+02,5.480531226402385801e+04
2.004000000000000000e+03,7.323931214976137198e+02,6.065143158506862528e+04
2.004000000000000000e+03,7.120473468763706251e+02,5.265433374476717290e+04
2.004000000000000000e+03,7.355058270090113410e+02,5.587505139666146715e+04
2.004000000000000000e+03,7.778672636186909131e+02,6.583114873420950607e+04
2.004000000000000000e+03,7.140562323371424327e+02,5.674311857252813206e+04
2.004000000000000000e+03,7.725063798875506791e+02,6.554215918457975204e+04
2.004000000000000000e+03,7.280783680575448216e+02,5.192467016388580669e+04
2.004000000000000000e+03,7.181515615238783994e+02,4.742604647578399454e+04
2.004000000000000000e+03,7.289622750172761698e+02,5.754137525254243519e+04
2.004000000000000000e+03,7.248946014205698702e+02,5.827573501894975925e+04
2.004000000000000000e+03,7.414956418178253443e+02,5.635935969958339410e+04
2.004000000000000000e+03,7.798413945986034150e+02,6.363956194907770987e+04
2.004000000000000000e+03,6.835477235571592018e+02,4.645334613944175362e+04
2.004000000000000000e+03,6.888441143386919521e+02,5.772277597532798973e+04
2.004000000000000000e+03,7.207611699321803371e+02,4.737132391459630162e+04
2.004000000000000000e+03,7.138652855042776082e+02,6.677156913121504476e+04
2.004000000000000000e+03,7.721018985884791164e+02,6.157604017917760939e+04
2.004000000000000000e+03,7.412531270714237053e+02,4.384231259783224959e+04
2.004000000000000000e+03,7.353371212023765793e+02,6.278219948608696723e+04
2.004000000000000000e+03,6.975096083037103654e+02,5.828602945568404539e+04
2.004000000000000000e+03,7.382848033637399112e+02,6.344996394768981554e+04
2.004000000000000000e+03,7.294074358393485227e+02,5.595065027426837332e+04
2.004000000000000000e+03,7.338697256092405041e+02,5.486687710942916601e+04
2.004000000000000000e+03,7.000281480434393870e+02,5.307031038714571332e+04
2.004000000000000000e+03,7.145949209681926959e+02,7.326037590540762176e+04
2.004000000000000000e+03,7.270762501749692319e+02,4.563082485670917958e+04
2.004000000000000000e+03,7.551528490087227965e+02,6.612046583075025410e+04
2.004000000000000000e+03,7.148952307816953180e+02,5.497002522319456330e+04
2.004000000000000000e+03,7.192796188142949632e+02,6.587854702280732454e+04
2.004000000000000000e+03,7.208112017230324682e+02,7.185927537776056852e+04
2.004000000000000000e+03,7.420001522067950646e+02,5.865946104319440929e+04
2.004000000000000000e+03,7.240322254222105585e+02,5.458018273121672974e+04
2.004000000000000000e+03,7.302111325751925506e+02,6.348614924073642032e+04
2.004000000000000000e+03,7.548608869277734357e+02,6.859490094243190833e+04
2.004000000000000000e+03,7.152954238296015319e+02,6.770428244587493828e+04
2.004000000000000000e+03,7.392415405255623000e+02,3.964052034344937420e+04
2.004000000000000000e+03,7.085432174352865786e+02,5.526281640114045149e+04
2.004000000000000000e+03,7.734663820198501298e+02,6.964040529058553511e+04
2.004000000000000000e+03,7.218073782853372222e+02,6.759259237571270205e+04
2.004000000000000000e+03,6.939043635827274557e+02,6.372426212002740795e+04
2.004000000000000000e+03,7.232378584453090298e+02,6.767126675498805707e+04
2.004000000000000000e+03,7.554938345564943347e+02,6.127474810557201999e+04
2.004000000000000000e+03,7.156987159100257259e+02,5.096016286513204250e+04
2.004000000000000000e+03,7.569347236404881869e+02,6.059462865897299343e+04
2.004000000000000000e+03,7.577497500000994251e+02,5.967168512545996782e+04
2.004000000000000000e+03,7.289827763774915184e+02,6.958042818475488457e+04
2.004000000000000000e+03,7.595264465098397295e+02,5.774173639782908867e+04
2.004000000000000000e+03,7.211075088650206908e+02,7.796262932233689935e+04
2.004000000000000000e+03,7.417596764013667325e+02,6.736782278077719093e+04
2.004000000000000000e+03,7.406002702411169594e+02,6.756539042829393293e+04
2.004000000000000000e+03,6.957045994223037724e+02,6.336113709428136644e+04
2.004000000000000000e+03,7.399441732237252154e+02,4.799867179700470297e+04
2.004000000000000000e+03,7.440239560230835423e+02,5.848992957531182037e+04
2.004000000000000000e+03,7.417087339157052384e+02,5.827293735105723317e+04
2.004000000000000000e+03,7.335423172587798035e+02,6.591998519027837028e+04
2.004000000000000000e+03,7.736878108393573257e+02,5.339944571378288674e+04
2.004000000000000000e+03,7.569627322262645066e+02,5.613211852348333196e+04
2.004000000000000000e+03,6.965119335471536033e+02,5.913583149328894797e+04
2.004000000000000000e+03,7.354469732666361779e+02,5.973251494854409975e+04
2.004000000000000000e+03,7.086771125094234094e+02,7.156389145027834456e+04
2.004000000000000000e+03,7.667164834902234816e+02,6.574608294299301633e+04
2.004000000000000000e+03,7.139879644259204952e+02,6.560933609066792997e+04
2.004000000000000000e+03,7.078447225287093261e+02,6.967349771782469179e+04
2.004000000000000000e+03,7.083899173202723887e+02,6.970997327983708237e+04
2.004000000000000000e+03,7.673168066212399481e+02,6.213118515888647380e+04
2.004000000000000000e+03,7.060817571254428913e+02,4.484685289894477319e+04
2.004000000000000000e+03,7.024988868004262486e+02,6.459678809247177560e+04
2.004000000000000000e+03,7.161149487871988413e+02,5.681560980302080861e+04
2.005000000000000000e+03,7.252596800945029827e+02,6.754716568798001390e+04
2.005000000000000000e+03,7.508353307902343658e+02,6.052008045696292538e+04
2.005000000000000000e+03,7.368998863179207319e+02,6.825195317813775910e+04
2.005000000000000000e+03,7.608577290573674645e+02,6.693497472076831036e+04
2.005000000000000000e+03,7.164335327351028582e+02,3.607668158490824862e+04
2.005000000000000000e+03,7.020087693165853580e+02,6.223167841498907364e+04
2.005000000000000000e+03,7.218839371542585468e+02,5.215476518819800549e+04
2.005000000000000000e+03,7.257148681028819510e+02,4.370714148340098473e+04
2.005000000000000000e+03,6.771248656599439073e+02,6.253867209711822215e+04
2.005000000000000000e+03,7.125544898065599000e+02,6.486720815682827379e+04
2.005000000000000000e+03,7.030358526608865759e+02,5.748325503325321188e+04
2.005000000000000000e+03,7.318567576038533389e+02,5.911231912275235663e+04
2.005000000000000000e+03,7.363732611693919807e+02,4.908746866240580130e+04
2.005000000000000000e+03,6.693696289946159368e+02,5.701677840931524406e+04
2.005000000000000000e+03,7.353112435394502882e+02,5.386515291000717843e+04
2.005000000000000000e+03,7.006249113921927574e+02,5.349897645320310403e+04
2.005000000000000000e+03,7.280258863104239708e+02,6.744471883403060201e+04
2.005000000000000000e+03,7.562585994875531696e+02,5.951566741413209820e+04
2.005000000000000000e+03,7.344667133147711411e+02,6.986830464602861321e+04
2.005000000000000000e+03,7.164616681700908885e+02,5.582369158205318672e+04
2.005000000000000000e+03,7.421169292765259797e+02,5.662971293056903960e+04
2.005000000000000000e+03,7.389076522058810497e+02,5.415361646554814070e+04
2.005000000000000000e+03,7.176156913017608758e+02,6.899889142028943752e+04
2.005000000000000000e+03,7.409658530462738781e+02,5.072727254926988098e+04
2.005000000000000000e+03,7.377603763489047424e+02,5.630322626251284964e+04
2.005000000000000000e+03,7.360760095809196173e+02,7.215001727766073600e+04
2.005000000000000000e+03,7.116275580345161416e+02,6.282539113531182375e+04
2.005000000000000000e+03,7.541635697042858055e+02,6.009258797206485906e+04
2.005000000000000000e+03,7.350737278103865719e+02,7.289016352109548461e+04
2.005000000000000000e+03,7.546376063302589046e+02,6.031771521933106851e+04
2.005000000000000000e+03,7.147650630187014258e+02,6.326869859143358917e+04
2.005000000000000000e+03,7.259458234013122819e+02,6.351569921508263360e+04
2.005000000000000000e+03,7.011620208237067118e+02,4.899545103779228521e+04
2.005000000000000000e+03,7.472293859539357754e+02,5.458570044764230261e+04
2.005000000000000000e+03,7.553914212097387235e+02,7.139616155785712181e+04
2.005000000000000000e+03,6.958194529122829408e+02,5.388191707807861530e+04
2.005000000000000000e+03,7.163118237635051173e+02,7.149072915477157221e+04
2.005000000000000000e+03,7.563083553212053403e+02,7.547511979151483683e+04
2.005000000000000000e+03,7.242111185832142155e+02,6.241248497690774093e+04
2.005000000000000000e+03,6.933636056384971198e+02,6.335650761503337708e+04
2.005000000000000000e+03,7.542374568208912251e+02,5.835120660764390050e+04
2.005000000000000000e+03,7.190420944374674264e+02,6.920250540397218720e+04
2.005000000000000000e+03,7.272731465010822376e+02,5.530250867116415611e+04
2.005000000000000000e+03,7.022309417634801321e+02,6.206392386686288955e+04
2.005000000000000000e+03,7.422608141667539030e+02,6.018585013683035504e+04
2.005000000000000000e+03,7.350435098561831637e+02,6.819918047112878412e+04
2.005000000000000000e+03,7.323774832256169702e+02,5.986682562802102620e+04
2.005000000000000000e+03,7.235986019071800683e+02,5.909278217943440541e+04
2.005000000000000000e+03,7.006117264613146745e+02,5.249230636323968065e+04
2.005000000000000000e+03,7.045246782047524903e+02,6.586255539760804095e+04
2.005000000000000000e+03,7.096207073750058498e+02,5.809271308521904575e+04
2.005000000000000000e+03,7.455267988482709143e+02,5.034342200949037215e+04
2.005000000000000000e+03,7.033872837706667269e+02,6.890591410611911851e+04
2.005000000000000000e+03,7.709505236231187837e+02,6.141957180562624853e+04
2.005000000000000000e+03,7.560354993552305132e+02,7.134993968971236609e+04
2.005000000000000000e+03,7.440862722563055058e+02,5.289452382276072603e+04
2.005000000000000000e+03,7.450565410594271043e+02,5.875775881622580346e+04
2.005000000000000000e+03,7.110621506245578303e+02,7.495804502852076257e+04
2.005000000000000000e+03,7.215459010538269240e+02,6.372616079217799415e+04
2.005000000000000000e+03,7.031679038010519207e+02,7.609637775382501422e+04
2.005000000000000000e+03,7.316144892362906376e+02,5.309992934557835542e+04
2.005000000000000000e+03,7.323056967451482251e+02,6.091272056506836816e+04
2.005000000000000000e+03,7.199547002788997361e+02,5.200369967418250599e+04
2.005000000000000000e+03,7.193424305781943531e+02,6.536919879895419581e+04
2.005000000000000000e+03,7.525410941662299820e+02,6.622563242810730299e+04
2.005000000000000000e+03,7.002630436232292368e+02,5.004072769936223631e+04
2.005000000000000000e+03,7.252928663750865326e+02,6.480032327569152403e+04
2.005000000000000000e+03,7.343056251052121297e+02,7.966425133349921089e+04
2.005000000000000000e+03,7.470302049977243541e+02,5.707357818940124707e+04
2.005000000000000000e+03,7.567666014180402954e+02,5.867086029072931706e+04
2.005000000000000000e+03,7.263511982128748059e+02,5.744609547796566767e+04
2.005000000000000000e+03,7.555899567336474547e+02,4.365625187197382184e+04
2.005000000000000000e+03,7.356066961335651513e+02,4.346692849561290495e+04
2.005000000000000000e+03,7.555304399065356620e+02,6.387798663209113874e+04
2.005000000000000000e+03,7.092760625656395632e+02,5.623427069358443987e+04
2.005000000000000000e+03,7.017232314892582963e+02,6.552962144682419603e+04
2.005000000000000000e+03,6.970481670650555088e+02,5.815855956314303330e+04
2.006000000000000000e+03,7.024042117252588469e+02,5.867977307909251249e+04
2.006000000000000000e+03,7.472874179687015612e+02,6.174968691123448662e+04
2.006000000000000000e+03,7.200343221614514277e+02,7.388364330380702449e+04
